Product_ID,Production_Date,PublicKey,PrivateKey,Seed,RandomSecret,TransactionHash,Transporter,Sales_Channel,City,Sale_Date,Sale_Price,Lot_Number,Return_Frequency,Date,Traffic_Conditions,Supply_Chain_Disruptions,Weather_Conditions,Counterfeit
255b0168-56af-43b1-a845-f9dda2ef364a,2022-12-03,948042,176539,348192,53ff9d4a2ec3829e79a1ed0b20380cc376032833af4a6bd2a37c6bf5ca553c61,68a73fa46e164d9e4db18c919556c9f00f1eab4e4853eeb173bee1471e27c4fc,InterCity Courier,Mall Outlet,Milano,2023-10-17,221.03,Lot-125,1,2022-06-01,High,Yes,Rainy,1
79e0138d-cae5-4290-b1b7-75934fac016e,2022-12-12,701416,920325,295390,bae8adab48d4c20ade19f158a84e5eec158e243df4f28abd0d797c2686f61f6a,66a5614f32ea7458ca9ec351344256aef5966c9ae577af200d550b449dbc6c80,Quick Ship,Mall Outlet,Padova,2023-09-09,201.68,Lot-150,0,2022-05-28,High,No,Rainy,1
9237e811-4d95-4735-a2ae-636750f68af2,2022-12-24,845836,992154,188396,8e8151841389ea4b80054ecdeefc0cb4840e3f58061c74fb0d92d295281a51b7,376442447074f063da4764efce6a51c91b29c461aeb9f02eb7ae03df8e3b7fce,InterCity Courier,Mall Outlet,Torino,2022-07-27,288.38,Lot-117,0,2022-07-06,Low,No,Sunny,1
4051fe0a-912f-4253-bf00-3c28c7df5b1e,2022-12-28,307522,9390,184114,30e8e29990b6457c1720150a823a25d1f4c0eece9f07c3c577b079e4b440de16,34d562d26d2fd6d5383beb00df8aead11467e53dd4d4a37bc5ad4f90fdae23f2,Global Move,Mall Outlet,Palermo,2023-07-08,226.01,Lot-177,0,2023-07-27,High,No,Cloudy,1
a3d8c92d-2212-47c3-95ce-d218a3aa5bf9,2023-01-02,36986,559678,357361,844d6079d75f1a80e98f68036b4a109ce56d5c402894607740ac50a7359172d3,470ce244b3be4779bd0adc6ec4042f96ab4aa0db833dabddd7834fe849d99a72,RapidWay Trans,Mall Outlet,Napoli,2024-03-03,297.5,Lot-142,1,2022-08-03,Low,No,Rainy,1
2c8df72e-1c3c-456a-aa25-572992684490,2023-01-12,115110,923550,486862,0db3a7e81960ccf207a26192b59dc82bb8d941c691bccc04f65436cde4b16989,9746a79332d7ecf86af69cdc89faa8b03a3781b924cb0ae4623e6ffca8e57081,RapidWay Trans,Mall Outlet,Napoli,2022-10-03,313.64,Lot-179,0,2022-07-16,Low,No,Rainy,1
c82ee0e0-8364-4cf8-a3e6-50daa4c61aad,2023-01-18,59493,231829,827283,42f9040b85e4625a6fe752cc854defe889d87b83e262f8bb4287386bd32ab423,53428db04b698c7a8b09ef737928a07bbc33d373ab2b7d605cc2c4ce11691e15,National Cargo,Mall Outlet,Verona,2022-11-30,286.63,Lot-195,1,2023-08-04,Medium,Yes,Rainy,1
13bd4704-bff2-4509-8eb0-6c4ba64ee023,2023-01-20,14643,42657,161705,1171e4de4a0ac9d438250e21e8d51e23f7da02f8bfe5a952462c4dfde0f26136,0383fcff5378fda9499912dece864c6e05b7c422151670112b3929479cb87f78,Euro Transport,Mall Outlet,Padova,2022-10-24,198.09,Lot-125,0,2022-05-11,Medium,No,Rainy,1
f8e9bec9-11aa-49be-abc0-33238deb1f93,2023-01-21,428679,439054,248228,bc9dacae26fb96735f0d290e686df9bab7684e94ff13e6f8f8f7c8f636e66b22,d24bd1e8b24310eb8c7d69580ca4c8004959cefff78fe69284538be0fb3c06cf,Quick Ship,Mall Outlet,Milano,2024-04-29,353.21,Lot-107,1,2023-03-19,Low,Yes,Rainy,1
a048483d-8885-4e0e-a5d9-549f5d65e5af,2023-01-24,478968,435884,981077,301503793704df113029c6d14d27ba395e76ce2fbac9646f0bb4fc7ae91081e3,4f893c896a9608f2cae3b7fb16a91187532d23f7f468291d630c10d5d4c25aa4,Direct Logistics,Mall Outlet,Milano,2023-09-04,188.4,Lot-119,1,2024-02-29,Medium,No,Sunny,1
9983adbe-af9b-49ad-8858-a80e47d5715a,2023-03-08,626743,484627,927645,ee5da319fe40fe601c92674d28babc1faa849c57fd81d4edd873c1cfd391427c,cd23e392dfb7abe9fd95ef41fba8daa84f9b9e30a4fb4ced115ab33500010baa,Quick Ship,Mall Outlet,Venezia,2024-01-19,231.23,Lot-170,1,2022-08-28,Low,Yes,Sunny,1
64f4f061-3f49-4ea3-b94f-c8fd1e1587e2,2021-01-01,67241,190694,959188,97699b7cc0a0ed83b78b2002f0e57046ee561be6942bec256fe201abba552a9e,5d5ac819268526aa8b7ccea9a99fc7cbedfd6cf5fe66785f47d6eb1fe846450d,Logistica Italia,Negozio di Roma,Roma,2023-09-22,276.87,Lot-147,1,2022-12-30,Medium,Yes,Sunny,1
8e42c413-8e81-4f14-89c0-b6f00c98b8f9,2021-01-08,207213,944449,683181,5c5b5202833fb1b8653184f73b2b4e40ac7b7e6ebab843a157c9bf992755be42,ac2144b93ddbe736140c1cf2ec417b87d8b00961249d9ca80b2df648c0329f88,National Cargo,Negozio di Roma,Roma,2023-11-03,167.51,Lot-156,0,2024-01-10,Medium,No,Sunny,1
38a86f53-5b94-4832-b5ea-ff809680b2ce,2021-01-21,472955,472337,119502,633950421c628d9b9778bc7dcb8c2c93b36c0ee39b9ea37216d98eef5c74be2f,b51bd2167d447a6dfea5a4ce75fba3c85d0375055a3b02b7f3ca881da2aa2c1a,InterCity Courier,Negozio di Roma,Milano,2023-11-07,204.98,Lot-147,1,2022-07-28,Medium,No,Cloudy,1
a5f98a08-a80e-4919-a68f-fa0051db145a,2021-01-25,179946,450014,241038,69eb0c9e1fc84211b546c5fdb71a811deaf87553d8b09321c37cdf59d8e51b9a,6996a0890d0c3a61746a1ad935ad13cd47106afbb388e84dec9e26d64d07e33d,RapidWay Trans,Negozio di Roma,Padova,2023-02-01,262.89,Lot-172,0,2023-11-24,High,Yes,Sunny,1
5e597b40-8974-423e-ac04-efa6b270b65a,2021-01-26,972496,224411,948320,d48db42056a5e8dfbd50180b84fa3ae7c4d5a3db9f669f731f044c2014031936,63f54d3870b61851b772c722dd4cf6f319118aa95ae309bc8d0ff8f0e3df0394,RapidWay Trans,Negozio di Roma,Parma,2023-07-10,182.77,Lot-190,1,2023-03-18,Low,No,Rainy,1
469a5a9d-487b-4520-92fc-1671bca4f934,2021-01-30,564076,280250,519629,1fa5c161c62be0d0c59d6325263594fcc515fae5951db9c661bbf03160c971cd,7d7971eadd218e9afa1893dab484394578f73763f92fd25d7d06575efc611d8b,Quick Ship,Negozio di Roma,Venezia,2022-08-21,238.21,Lot-155,0,2022-11-22,Medium,No,Rainy,1
18bafd2a-df8e-4688-9a0d-6e01be9a27f6,2021-02-05,739002,576712,243169,0af6075a12e1b655025e8ed9639382b2459587b1ac4d258549ab52b352bb0913,ab19d618afbd555dd5b67db77248d8ec853a46d7300f09fdd3af3cf0617235f6,Euro Transport,Negozio di Roma,Roma,2024-03-22,205.33,Lot-149,0,2023-05-31,High,No,Cloudy,1
8b8a6ede-557f-406b-8c8a-d08c2c00d049,2021-02-07,979463,378864,558731,c57f37b82e10cbc921c9ddbd7194e272ba51809821c52bdf0f9eea2325eb44c8,1378191aff4a39e007e0dd2aa9646e14908c641805f8b59fa0a566ff1fe91063,Euro Transport,Negozio di Roma,Palermo,2023-04-30,259.38,Lot-161,0,2023-09-05,Medium,No,Rainy,1
5aafabef-3a5b-4981-873a-8c3b5d38a71d,2021-02-11,55883,15826,306443,5e3b1c7931284ffab965508c46b3c7ae61167e507807b7fd503f7d9592e37f75,92d7e191a23da2d53995f215f41c5d1c6e93b1d494be65436705f91600d1cb39,InterCity Courier,Negozio di Roma,Roma,2022-07-14,291.07,Lot-194,0,2023-12-06,Low,Yes,Cloudy,1
b3a926ad-c3a9-4913-ba4c-8df0fbf8b636,2021-02-17,85262,767551,457305,c4967525158347597a5e80a5e851febec0dc4972f3911fdb8e778d79c0b9c21a,379033b6d305e09a6a2c14bb9e4565c099c8aa2943b2f7b8eac437b6c25f497c,Logistica Italia,Negozio di Roma,Padova,2022-08-01,285.98,Lot-173,0,2022-11-27,Low,Yes,Rainy,1
6565a488-7486-4da7-880a-31ff592234f2,2021-02-26,89900,428371,490835,78d261fc78122f7938f528b5533d8abb73b9e8d59de219ffba81e01903e5e981,6a776f13e7e3b83a66ba834dc48176afe5a2c7a9b0260a61431379c3dc917e63,Euro Transport,Negozio di Roma,Palermo,2022-11-10,289.32,Lot-175,0,2022-07-05,Medium,No,Cloudy,1
ef6c054e-b619-4575-995b-35440fc08730,2021-03-01,503906,886615,296901,83abf804f7fc8f185f9104661e8db756b86d28159258e08c12fa36a5678218a2,b994b79a0f96b738cd81e80ed85f1aeae2d664ab06d96d52cd16237ea3f08bc7,National Cargo,Negozio di Roma,Parma,2023-09-24,157.87,Lot-116,1,2022-07-10,Medium,Yes,Sunny,1
c7d9ea2a-98a9-48d4-bb01-3d6101d87b14,2021-03-15,365099,921896,301402,ec777d8dfd6e53a060fd9c717547ad649372e37be613e951dc64591cf5ae9101,a7df3cf9d7562ca922932a78bbb9a56469974220e2baf3dc6a53dc1f33af7810,RapidWay Trans,Negozio di Roma,Napoli,2023-07-07,211.91,Lot-114,0,2024-02-10,High,No,Sunny,1
a042e7cb-8039-4d66-9a74-d0b6ddc3413c,2021-03-18,296496,21,957405,b213cc33cab8530776d7dcde961fee1e5db62d00b3a7337e47815ef9eba7f547,e5811606572eab5866db90411a518646be691be95932b453038c6f84cb87790d,Quick Ship,Negozio di Roma,Padova,2022-07-08,324.51,Lot-171,1,2024-03-03,Medium,Yes,Sunny,1
5f99a269-5e47-46c5-8261-7dcf9c17402a,2021-03-23,80669,725220,371770,a032d2b07e8d76968a3abe62a5124627407be317f8b37ec8f2d4a46fd42ba93b,e9b4d58efb7c0bb4398a41b91699ce9d52b0262143929561555ad120c0c4158c,Global Move,Negozio di Roma,Venezia,2022-11-05,220.04,Lot-104,0,2022-05-31,High,No,Cloudy,1
285bb1b6-2b53-4240-8030-0631594cde29,2021-04-10,89965,399381,802885,2550cd7fef492d4110956ffffb48210d8fd05f3854758f8883c640dca6999972,380b07e2f47ab1e08a48e7eeacfd45cc8e51a41775f8033eda06c7fe57686615,National Cargo,Negozio di Roma,Milano,2022-05-07,383.47,Lot-193,1,2023-06-08,Low,Yes,Sunny,1
538873bc-60f9-4628-b8b5-855be697891c,2021-04-14,391883,755444,832837,169e9831335bce1e421a57b74c0522f2dad3e22f17e283acdf38f9f47b5f78cb,b38303ed3bfe5adeae7758dbc6ecafcfa558f0d3e22e199e4df29b7825cd2020,Quick Ship,Negozio di Roma,Roma,2022-07-31,205.98,Lot-141,1,2022-10-02,Medium,No,Rainy,1
37de9cef-acd9-4e09-ad19-213f1394cad8,2021-04-19,197813,34314,805755,2e6254fad97125b2f1f955a73dd6d7fd8b7a1757f960f5b163043a84b488765c,a8ef7ac1c0489e72e20bd2ab35b4a8c1f6d4d8e7a45832ce9bf67988e1753b91,InterCity Courier,Negozio di Roma,Parma,2022-12-07,236.34,Lot-142,1,2023-08-25,Medium,Yes,Cloudy,1
aa253519-a9b5-4d86-b750-97b48f7bc999,2021-04-26,715696,410905,236153,eeb89f9da795e9c3e2a5cff8cbc59a580523999965285cfeb9965a46399ba4fb,a4486ad549b260cf6880515b7a37fb609551d5e110307505a307380f794757a3,National Cargo,Negozio di Roma,Milano,2022-07-27,243.65,Lot-142,0,2023-03-16,Low,Yes,Sunny,1
6dd591a4-0b43-4bf6-aec4-aec580a5023d,2021-05-14,861460,41978,756093,aff0dd3705a5048fb4bb7924fd7407277537a865f6dd6be24227bd269bfbb3aa,c974d0cf98f31808265c6c97beb01be2bd6ce5c63942c8118a26d5d35988b0ac,Global Move,Negozio di Roma,Milano,2023-09-08,144.64,Lot-107,1,2022-11-13,Medium,No,Sunny,1
ffa46734-5b8b-47e6-9cdd-909b10806644,2021-05-17,634841,272881,630503,953555c61da270f368d043ca4f83364f6e85374a3e0fb3672899d599a7a85b81,2565f831d90679200c6c9b8503dae2546a3ef468e7a54d268b97a8a8ef18bc5d,Direct Logistics,Negozio di Roma,Palermo,2022-06-11,280.77,Lot-163,0,2023-11-05,Low,Yes,Sunny,1
bfdfa527-a00a-4dda-a686-df26a7008e4c,2021-06-01,410728,687563,362952,81b5219dc5f9eaf36966430cef967ae7eb4ddaefb60c1611395f892f95f7ce41,f606f1830f100f9fdea1763e7195e8026bf338a68fb43e5dbd4f7db3fe4cb8aa,Direct Logistics,Negozio di Roma,Milano,2023-06-04,309.08,Lot-147,1,2022-07-14,Medium,Yes,Sunny,1
21ddd7bc-3363-48f0-ae1d-a34e939cb424,2021-06-06,315790,837226,319448,cc9a5fa4117ee70766db97a7e02c79b880be5a1aa74381c6a95aeeca4cc0518a,1e83f712251e396847564631c90b91089735428963055801975db50d2f5788a2,RapidWay Trans,Negozio di Roma,Roma,2022-07-01,218.25,Lot-140,1,2023-07-14,Medium,No,Cloudy,1
add16e3e-452e-4141-8ef7-53d3573a5033,2021-06-20,305349,906640,792274,215b6a7a24c62005ee559289e9a062f1becb021984e7c17512246e244a4ad997,fa35dc52f59d74b99c83c8bf33d11c5ff2aaa67aee9a9ba4d11ff14a3953c1b6,Direct Logistics,Negozio di Roma,Roma,2023-05-04,209.29,Lot-139,0,2022-08-07,High,No,Rainy,1
ef8d088d-14ce-4e17-a79d-9319d9f3bf48,2021-06-25,156613,755226,501579,fb7312d3940b9947268b0ae56a714c479f751dbfab005d2635280b28f24e1042,f1c6491b1da64576355b13c417754ebea8c5f34e34bcf8ded17224a78c90909a,Global Move,Negozio di Roma,Bologna,2023-06-22,223.81,Lot-197,1,2023-08-29,Medium,Yes,Cloudy,1
b8a1fc39-170d-48da-b417-f23e8045b091,2021-07-02,794243,303324,462882,00b1d94dc6f14b1ca68901f786014bdc360a17ac54519c54c34292307eca784c,03177003e3941eb0e861fd9b2e2f65fdf06bcf875550a719c48986ca28294938,Direct Logistics,Negozio di Roma,Parma,2023-05-05,242.63,Lot-117,0,2023-03-27,Medium,Yes,Cloudy,1
50e1441b-b234-44ca-b35e-7b1354ee3d31,2021-07-10,821968,210481,452555,3f7e489aa36b03f582ce3ba2b387591ea39d898ac940b6abf1581f8aac1e78f7,56d447d702e3b081b7d300886ce87d7265c068529312eefff97c5840c83f528f,Quick Ship,Negozio di Roma,Roma,2023-10-15,171.75,Lot-154,1,2023-12-01,Low,No,Rainy,1
b771b370-1fb2-4616-9e3f-b3ff79229599,2021-08-09,277529,27022,763380,fc50c71dd85d8340cb76b676c2a302028c746758a887f8fd54ff27d4dddf1dac,185dae6beef6c67a6e3388681d61a0ce09d09aa49854fb9a349b5b8879e1f038,InterCity Courier,Negozio di Roma,Padova,2023-04-14,260.0,Lot-166,0,2023-05-12,Low,Yes,Sunny,1
275fb922-492b-4ac6-a14a-2b7fe6603fca,2021-08-11,473148,454173,431444,8ddc43baee92d8cc385b942ec1e007fe2b4065ceb9c99ec8a4c8c995f4b669d7,57fe4960cd9e4b51a31e8d0e79487080c3b90c395a6967a594f457c1a0ff3e2a,Global Move,Negozio di Roma,Bologna,2023-08-22,166.6,Lot-147,1,2023-07-07,Medium,No,Cloudy,1
dab8e188-3c1b-485a-82ea-96dc17a8668b,2021-08-28,519213,235868,198012,b3488b10591aff8073ecf0bbc411cae8c0e33496d551d4e196a98849fa5309c9,1676ab704089b5687de15fc0edb5bcf507ce27384316a3c6d3d390291cc593f0,Direct Logistics,Negozio di Roma,Padova,2023-03-15,289.81,Lot-125,0,2024-02-12,Low,Yes,Cloudy,1
4d5fc5ae-8e90-42d4-bc3d-28ccd76d62a1,2021-09-28,936724,562359,574080,601af42e880dc89356ebb9a1436c0410b0f22c776961c66d3cf820b3181914db,62990f0f155bcd27b5329a9c883817dd5062cad2bf5c70acbae38bde9efa5a63,Global Move,Negozio di Roma,Roma,2023-06-21,194.73,Lot-135,0,2022-08-22,High,No,Sunny,1
4e88dcac-922c-4653-b2fd-f5978bd34e56,2021-10-14,83623,472544,396055,1f2404eb94655796dd9d8690f6667d09de81dad3d02355107d9861e75180ae28,0b259e0aadcc688120d57260ec72952733568375d63662abf6610f8cdf9e2f82,InterCity Courier,Negozio di Roma,Genova,2023-05-04,239.52,Lot-126,0,2023-01-06,Medium,Yes,Sunny,1
8afbf6c6-915a-4e5a-b113-2ec41586e916,2021-11-24,7451,310577,810366,a32cb6f4c308d7d12ccf71fde47d64912d9c3e9745b36bb5233a4feca262808f,5ec1d7088a50bff59fea223f10f77fd0c697a3eedba7e30b5d06f64ca71c0e89,Logistica Italia,Negozio di Roma,Padova,2023-04-03,316.7,Lot-188,0,2023-08-16,Low,Yes,Sunny,1
b3c69ff5-7712-42d4-8c1f-78a958bf7f7a,2021-11-29,312650,602583,868981,cc63aadc5c0bde13d1b9f5ae1fd3a2bc302e0d126805150c48d9c974ffea7dbf,af6028baa97bd54a44c618684fe2dc877a7ee0209853873e5b87eed700b04da6,National Cargo,Negozio di Roma,Genova,2024-03-13,234.18,Lot-153,0,2023-02-16,Medium,No,Sunny,1
743443e5-b131-4c4f-a852-81b209b5f517,2021-12-05,343912,743888,518975,9d54c9f123275d9b9a9bfef139e12bfb71a5846509764a0872df118b843100a4,9e1b74f7ff8adc2e3cfa64c9e89db46a72b5eb6a3aa8139782b2a5d73d1d31ba,RapidWay Trans,Negozio di Roma,Napoli,2024-04-27,150.84,Lot-161,1,2023-11-25,Low,Yes,Cloudy,1
352957cf-5fef-4ff8-8e89-3842c500dc18,2021-12-08,885586,381389,209020,b117b49c74680542f0b9c40114f3fced368b87dc2c6dae82e568fe1973ae2092,9f31385af8eafb5f70db489340aaccec51c9aa2941e40bbf5c7edc98ac78ce3e,Direct Logistics,Negozio di Roma,Parma,2023-08-14,306.55,Lot-197,0,2022-11-21,High,No,Cloudy,1
ca06fe7d-471d-4aaa-93e2-7e4e0b433176,2021-12-15,217125,405969,356409,a8f8529a6be23ee397f150bdf3e53716f0b5601f9e62bd947e5316f59c4d3ae7,a4c42c111d709eafa055b518a74947b72849ff2d3bb8f833aedd6de350438525,National Cargo,Negozio di Roma,Napoli,2023-10-08,261.94,Lot-170,0,2022-08-08,High,Yes,Sunny,1
9372fbae-ba2c-4f62-ab9f-c439686ef5f1,2021-12-31,205432,725412,259078,0b4800c133c4425a1c4b0e4ee7580c4da6548ec9c972fb3253b93cb79f975eee,ad8564fa0f8a4b2afca31ca76c9b5eab466fb3f7bda7894760ef1f40f8a12dfe,Quick Ship,Negozio di Roma,Bologna,2023-12-01,267.33,Lot-172,0,2023-01-31,Medium,Yes,Cloudy,1
0ab85844-b901-45e5-adb5-f9a454db9f34,2022-01-12,250,126986,396254,22c8d8d5f5cece50805086b8bd90b2747b575a3ad9c6a26cf127d2d377048dc7,6a3e1f0b5fa8dda8f478de5702261ad899ed015788d24cb5d325e1ad0ec638e7,RapidWay Trans,Negozio di Roma,Parma,2022-11-06,280.34,Lot-115,1,2023-12-05,High,No,Rainy,1
656fbf0f-5ebd-4095-a057-4733f83f566e,2022-01-17,789910,336089,163298,1f0f9702566bf87cefd5dcb00c369c28c50f30dc6db351010d8ae875a19c4cac,30d24338e468c93403abb41d1ae85dbc07149dd1aaa4bf4152c8c218ef16dab2,Quick Ship,Negozio di Roma,Napoli,2023-08-30,237.89,Lot-173,1,2022-07-14,Low,Yes,Sunny,1
85600a4a-f305-4374-8770-a44ac72b0b90,2022-01-18,82785,733940,717356,9d2d5605e63c7f94613f70565e2b72906f70704f94d419f8daa47596c1187aad,4ca6423c406f1c77cd07b567a40b24d4d89bfb8eb9f70240b43af9dba24a9f1f,Direct Logistics,Negozio di Roma,Milano,2022-08-07,317.18,Lot-113,0,2023-05-25,Low,No,Cloudy,1
d01b8a21-db88-44ac-86a6-be54e180abe6,2022-02-03,992857,566555,758197,d13929ab4c2b58e99c828283537f15ef662423de0103d9ec38ea2cfd8afd3426,960abfc64879c6afe1098ae4a44fd2c6239a81116311b1163198c66b92dc52b0,Quick Ship,Negozio di Roma,Bologna,2022-06-13,148.3,Lot-150,0,2022-07-12,High,Yes,Sunny,1
cb81797d-521d-4c24-b5c0-a312c0b636dd,2022-02-12,160275,768374,496560,377f814d86a12a52b3d8731bac26bd52fe21690d8b71af0586f86cc4c86d2be5,2b0507e0b93b404309863b8c15b24221878d511ff13512461da3809157520ba9,Direct Logistics,Negozio di Roma,Firenze,2024-03-02,240.48,Lot-108,0,2023-06-05,Low,Yes,Cloudy,1
c17f5c2f-ade2-49c4-9ee3-2effa7603af1,2022-02-17,527256,161774,345709,2e939492ed3f3985857e2885df0f7d8bd66f3a042ae7e7f8d732af5f782fa303,34bc51587271e7e92664248e254b244f902c90deb4e423ab74ba6b3253dffcc7,Euro Transport,Negozio di Roma,Milano,2023-09-24,207.92,Lot-172,0,2023-07-08,Low,Yes,Rainy,1
93a39714-8550-4410-b160-e15feeab8170,2022-02-21,323398,767246,422177,148a336d2675a9e3943803e1383de19363bb92669f0318ed172e4c4cf0170189,7075e5ccefffcca640fb201330780dda316d2df18548f092c5fba09b86e27706,Logistica Italia,Negozio di Roma,Roma,2024-04-23,195.6,Lot-157,1,2022-10-31,Medium,Yes,Rainy,1
f758fe6f-693e-44d1-8561-b05bfdc4a711,2022-02-25,611183,830853,581890,718cc8af4c270466449c4b27fcfc82a965449ff378d201d04d778cc93ffa1754,ff1540481609181a2e47a672f52bce330b2392494356b638b03f75b73d2e7960,Euro Transport,Negozio di Roma,Palermo,2024-03-14,338.23,Lot-142,0,2024-04-14,Medium,Yes,Cloudy,1
8a42d810-2a19-424e-a97e-0391ceda0c17,2022-02-26,681191,485575,634682,61929f14a9b1117fda707a771eae45b14b187e3e75d7b4bfdbac9c87ecfea286,5164b66244881f49762ce43284da4faf9dda5fbc5922bd0be674242bb1bd5fe0,Global Move,Negozio di Roma,Genova,2022-08-12,253.37,Lot-105,0,2023-05-24,Low,No,Sunny,1
ec7dc694-afcc-4500-857e-a19a02fa5f2f,2022-03-15,608847,25381,675924,c3b1f47a5ce02294e84dd3cd190792569cc0249c89f85cbc7e17d88186bcff2a,8f6a683220ec298a192d274a48fe7faca8b5910b457a799c9bd4bf5fee5787af,Logistica Italia,Negozio di Roma,Palermo,2023-01-29,175.96,Lot-108,0,2023-05-28,High,No,Sunny,1
3c3541e9-2252-4f97-bfbc-05fa597a83b5,2022-04-03,180238,796452,724505,c97a542466c916c89c055bafde37a5c97a050eeea0321f135f730e2055e105df,3475689e4988f6daf6cf944d0b1c7780cd6b60f64e47d64a382c87e6cd123f2a,Logistica Italia,Negozio di Roma,Genova,2023-10-07,267.27,Lot-186,0,2023-06-28,Low,No,Rainy,1
037d2892-7e86-479c-bfad-872bfed296b7,2022-04-12,962563,689928,277036,79c298d20c7c87966cedf68d8d0d9e97f424dc920344acd0e2bb37e6a6ff923c,d7f1b00261a61a40561fea43973d2741936551226db9cdd449ea6acace30eee5,Direct Logistics,Negozio di Roma,Padova,2023-11-25,222.4,Lot-188,0,2022-09-18,Low,No,Rainy,1
4b8c5dac-b86a-49c7-ab2b-bd8d83ca486f,2022-04-17,236509,58994,380559,f06653d5bce1456616dc18ddcb3bca5be9511ad6a376c77b1f2ae7353b188200,e7732a5c5e28d6ef337a3be239c93698c36daacc6ad90053224b14a78fc506b0,Quick Ship,Negozio di Roma,Bologna,2024-01-11,207.9,Lot-150,0,2024-03-09,High,No,Rainy,1
8e238303-8bd8-456e-bae7-1f521b896e6c,2022-04-19,692830,988496,225162,d2385ed907bab20d46da29b550e596624ba2c30a03169f4edc21e8cd9d888f91,d27f7d302b974afd09c95332e6790c0068d087d9341debc839b9589a508a69e9,Euro Transport,Negozio di Roma,Padova,2024-03-11,258.08,Lot-102,1,2022-07-19,High,Yes,Cloudy,1
e9e6fcfc-5fde-4808-8a23-024fb9507d30,2022-04-24,370788,543112,121366,728e4d10f5b2959cffe1f94e560f6aba3d19fd9ff657c858c5176c0a491316f5,7311b9b3b9b0f547860b9f304270c9f249f173a3e65808c64cc03e83e27e6114,National Cargo,Negozio di Roma,Padova,2022-05-08,252.92,Lot-126,0,2022-06-22,High,Yes,Rainy,1
6d32c2f0-1dda-4750-b184-7034ad2083b3,2022-04-27,208350,783775,662871,a69024191037f837fe849d29cb47fe98beb817c6d1d1d8b0f7bbad29f404d31f,c07074a3aacae0593e9ea6288620ef87e00bc35003e70b1d82f87e8151f4cc6f,Global Move,Negozio di Roma,Palermo,2023-03-24,268.62,Lot-171,0,2022-11-06,Low,No,Cloudy,1
f0aef823-8e3f-4aaf-a27b-d56c3d43815d,2022-05-06,167154,17514,789946,c0b1892c7dd833a92a0d59cd8a26370827e10bea4c3dcb01ef4f57dd4fd174d8,1281626d08b50640b3299bcca1278edefaaed7ff905762d6287d374ad0578a41,Euro Transport,Negozio di Roma,Padova,2024-03-09,211.84,Lot-194,0,2023-04-12,High,No,Cloudy,1
e3449498-d024-4658-980e-eca079b77f0b,2022-06-03,967155,343224,754731,2d4fb552e4e407ba5e5559483f0ea627a89d36d048015bad3a596c72a6cf9d29,df7ff5c195bedd6382d52e7d1cf22e48a4ed3463fe860a060c36032efdb35f01,Euro Transport,Negozio di Roma,Palermo,2023-01-17,193.03,Lot-178,1,2024-01-13,High,Yes,Sunny,1
43144070-43d9-4860-bf55-b8c70fefa348,2022-06-07,635701,70949,440574,06117485e968e6dcc099ef5c7c7de81077ceb12a84fc573bf1b7a70b260f1e0a,412befd8edb780a45952f17e03d1a21dc1441af2da751360c1ad0c9c9a5865d8,InterCity Courier,Negozio di Roma,Padova,2023-03-04,265.11,Lot-193,0,2023-10-12,Low,Yes,Rainy,1
d5628ab8-2e1c-401d-bf4a-bdeadd5c6137,2022-06-08,683936,75768,741673,2b7e46584ccf717ae8fcaf61eac8aecf58ec328344cffac350151b9463f0cd3e,7b7843b445e7e2ff28f93ce3c40210a62d8078527a6e499bb13c756c717f3bbb,Logistica Italia,Negozio di Roma,Firenze,2023-11-12,219.54,Lot-141,1,2024-03-27,High,Yes,Sunny,1
31b131b1-b27f-4184-85a1-77687e91ff32,2022-06-11,298187,762607,175167,282f03f684282bdb3b8c163560f65537b272d30dd6ed97a61e4ee167e8f6a646,f2faea81b84489245e097c4cdada70f8e9dec0dd3edeaafceccff1223fff95d8,Quick Ship,Negozio di Roma,Torino,2022-07-30,305.16,Lot-199,0,2022-08-11,Low,Yes,Sunny,1
cc128b3a-b5b8-4f53-bd46-4d1ba8d2a7a2,2022-07-20,183566,374445,306588,21c5d40541ec57e906fb18c40d90c94be7865a231517c18f6ef514539aeb47d2,01f10322101a4a47fa2c688897ee759492f763b51b292202007614ee82656b79,Logistica Italia,Negozio di Roma,Genova,2023-10-10,274.88,Lot-161,0,2022-08-21,High,Yes,Sunny,1
82f48373-f219-49ba-b7f3-dbb71b840e65,2022-08-10,794640,2669,839298,2fb8d6abf6ec4a45706aee25ac31f516fa8c9bd8400c00dfcf11356a5a60ef6d,b4a678c04b05beb6c0b846e2a6d62830daf89ab9d30deace31371e853bb9e8dc,InterCity Courier,Negozio di Roma,Milano,2024-03-17,315.88,Lot-128,1,2023-05-26,Low,Yes,Cloudy,1
b798970b-faf4-4158-8687-2cb71ae8788a,2022-08-17,458054,467818,282780,0555879ce795af212814513c48aaf27a03ac18fee66109381b14dfe4debbb112,493e534bcb266af90f1372953cf1405e710ce9d07a87e37953d3b039413aff07,InterCity Courier,Negozio di Roma,Bologna,2024-04-30,256.34,Lot-112,0,2023-03-29,Medium,Yes,Sunny,1
